formatted_address,geometry,name,place_id,types,rating,user_ratings_total,photos
"88MM+H7V, Mimin, Oksop, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -4.6660156, 'lng': 140.3331633}, 'viewport': {'northeast': {'lat': -4.664665770107278, 'lng': 140.3345131298927}, 'southwest': {'lat': -4.667365429892722, 'lng': 140.3318134701073}}}",Paradise Lagoon,ChIJewWl7duVQGgRcC3IkmZ-x5A,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,
"2HMP+5C7, Dabolding, Kolomdol, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -4.967075400000001, 'lng': 140.5860497}, 'viewport': {'northeast': {'lat': -4.965725570107278, 'lng': 140.5873995298927}, 'southwest': {'lat': -4.968425229892723, 'lng': 140.5846998701073}}}",Kali Biru,ChIJJW7RPNotR2gRe-atyWw4ewc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,
"7C96+23J, Mimin, Oksop, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -4.732417799999999, 'lng': 140.4101474}, 'viewport': {'northeast': {'lat': -4.731067970107278, 'lng': 140.4114972298927}, 'southwest': {'lat': -4.733767629892721, 'lng': 140.4087975701073}}}",Distrik oksop kabupaten pegunungan bintang,ChIJY1yC_r3BQGgRd7wMupLKoZc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,
"XRX9+XX, Bias, Murkim, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -4.0001084, 'lng': 140.8199953}, 'viewport': {'northeast': {'lat': -3.998758570107278, 'lng': 140.8213451298927}, 'southwest': {'lat': -4.001458229892722, 'lng': 140.8186454701073}}}",Kampung bias tercinta,ChIJk7JDivjRQWgRqRxjI5yHsNk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,6.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113807543005959967313"">A Google User</a>'], 'photo_reference': 'AUGGfZmL8fIFoDlckr5FJNfzRDWDo__fsFnV8HTHoPGC0zp59Cp7ZfOV71Ps6qS5DaDR3ARgnC760ZoEj7LSgtQ-FChBiL8yEvQuu_q8AvXaMa2DDPFdhbkWARBaz79ogfVCxB2438Hr032NVv14SjTAkhVAk5rBoZW6Qw-BwghE-0sdzrph', 'width': 960}]"
"QXVQ+QMM, Betem 2, Tarup, Pegunungan Bintang Regency, Papua 99575, Indonesia","{'location': {'lat': -5.2055304, 'lng': 140.9891763}, 'viewport': {'northeast': {'lat': -5.204180570107278, 'lng': 140.9905261298927}, 'southwest': {'lat': -5.206880229892722, 'lng': 140.9878264701073}}}",Hutan Kwirok,ChIJr_uUmWTBRmgRbgjYgyMU_Ac,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,
"PPCF+HV8, Kuken, Ambatkwi, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.2785845, 'lng': 140.7247053}, 'viewport': {'northeast': {'lat': -5.277234670107279, 'lng': 140.7260551298927}, 'southwest': {'lat': -5.279934329892723, 'lng': 140.7233554701073}}}",KALI KAO,ChIJu3AJetjhRmgRUVTR57zowtA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105366332842287974687"">Hendy Prasetya</a>'], 'photo_reference': 'AUGGfZnCnm60wweXEOVHUJ3gG2o9zkca-NCcwbAnCbwT5JNGI2WHQxubf1us4d-lzsSGuA8GnJ_HPo3r_LSXPkptnHFRUEhKlqJ62BHqE_Joh2wu-h9iLHlDla4C2BQXGGIFzYorYoYLMvZn6Z7qG7dKxFQUhiUcVVqFm3o64P7Wd_L8k1gW', 'width': 3840}]"
"CG94+7H9, Omliom, Okbab, Pegunungan Bintang Regency, Papua 99572, Indonesia","{'location': {'lat': -4.5818274, 'lng': 140.5064705}, 'viewport': {'northeast': {'lat': -4.580477570107278, 'lng': 140.5078203298928}, 'southwest': {'lat': -4.583177229892722, 'lng': 140.5051206701073}}}",Air Terjun La Kampung Maksum,ChIJib4MQrnvQGgR76hxlgicJqQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,1.0,"[{'height': 481, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102797652122434849635"">A Google User</a>'], 'photo_reference': 'AUGGfZmY_csYCnWpTAYWkoWm1QsynCBOhWp7x_mxUuhih9RYhBOdJWuAWywGJY6a_0epnGNh3linPLj5sDWJJJXQ872zqR89l09K8ZZ-E5zLbRHy137_YK65cAaJa4uVWOQ4PJ_aM2Pam1k6OOLCBqjylJ4rwgNF53tD_54ksyQ45KOZZzb1', 'width': 712}]"
"X5R2+WP3, Yelobib, Awinbon, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -5.0077298, 'lng': 140.1517908}, 'viewport': {'northeast': {'lat': -5.006379970107279, 'lng': 140.1531406298927}, 'southwest': {'lat': -5.009079629892723, 'lng': 140.1504409701073}}}",Nanum Anaip,ChIJKU6_MCNRR2gRUVz1HHVsi9A,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,3.0,
"HR2W+H7, Ikcan, Waropko, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.4486041, 'lng': 140.8457019}, 'viewport': {'northeast': {'lat': -5.447207070107278, 'lng': 140.8470968798927}, 'southwest': {'lat': -5.449906729892722, 'lng': 140.8443972201073}}}",Tebing Ican,ChIJO0uUGQD3RmgRId-c5YTb8P8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,
"CVHQ+C5, Bera, Sela, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.571488, 'lng': 139.8879176}, 'viewport': {'northeast': {'lat': -4.570138170107279, 'lng': 139.8892674298927}, 'southwest': {'lat': -4.572837829892722, 'lng': 139.8865677701072}}}",Pemancingan,ChIJsd9NNwBlP2gR7kJFytao1OY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,
